site_name,site_code,New_taxon,block,trt,year_trt,max_cover,year
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,2,Disturbance,T0,3,2021
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,2,NPK,T0,1,2021
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,2,Control,T0,2,2021
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,3,NPK,T0,1,2021
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,3,Control,T0,6,2021
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,1,Control,T1,1,2022
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,2,NPK,T1,1,2022
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,2,Control,T1,1,2022
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,3,NPK,T1,1,2022
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,3,Control,T1,1,2022
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,1,Control,T2,14,2023
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,2,NPK,T2,1,2023
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,2,Control,T2,1,2023
Shortgrass Steppe LTER,sgs_dn.us,Sphaeralcea_coccinea,3,Control,T2,3,2023
Temple,temple_dn.us,Stenaria_nigricans,1,Control,T0,1,2021
Temple,temple_dn.us,Stenaria_nigricans,1,Disturbance,T0,10,2021
Temple,temple_dn.us,Stenaria_nigricans,2,NPK,T0,10,2021
Temple,temple_dn.us,Stenaria_nigricans,3,Control,T0,25,2021
Temple,temple_dn.us,Stenaria_nigricans,4,Control,T0,5,2021
Temple,temple_dn.us,Stenaria_nigricans,5,NPK,T0,10,2021
Temple,temple_dn.us,Stenaria_nigricans,2,NPK,T1,15,2022
Temple,temple_dn.us,Stenaria_nigricans,3,Control,T1,15,2022
Temple,temple_dn.us,Stenaria_nigricans,4,Control,T1,25,2022
Temple,temple_dn.us,Stenaria_nigricans,3,Control,T2,5,2023
Temple,temple_dn.us,Stenaria_nigricans,4,Control,T2,10,2023
Temple,temple_dn.us,Stenaria_nigricans,1,Disturbance,T3,5,2024
Bayreuth DRAGNet,bayr_dn.de,Taraxacum_campylodes,3,Control,T0,3,2020
Bayreuth DRAGNet,bayr_dn.de,Taraxacum_campylodes,3,Disturbance,T0,7,2020
Bayreuth DRAGNet,bayr_dn.de,Taraxacum_campylodes,4,Disturbance,T0,3,2020
Bayreuth DRAGNet,bayr_dn.de,Taraxacum_campylodes,5,NPK,T0,1,2020
Bayreuth DRAGNet,bayr_dn.de,Taraxacum_campylodes,3,Control,T1,1,2021
Bayreuth DRAGNet,bayr_dn.de,Taraxacum_campylodes,3,Disturbance,T1,10,2021
Bayreuth DRAGNet,bayr_dn.de,Taraxacum_campylodes,4,Disturbance,T1,4,2021
Bayreuth DRAGNet,bayr_dn.de,Taraxacum_campylodes,3,Disturbance,T2,7,2022
Kellogg Biological Station (KBS),kell_dn.us,Taraxacum_campylodes,1,NPK,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Taraxacum_campylodes,2,NPK,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Taraxacum_campylodes,3,NPK,T1,1,2022
Kellogg Biological Station (KBS),kell_dn.us,Taraxacum_campylodes,3,Disturbance,T1,2,2022
Kellogg Biological Station (KBS),kell_dn.us,Taraxacum_campylodes,3,NPK,T2,1,2023
Kellogg Biological Station (KBS),kell_dn.us,Taraxacum_campylodes,3,Disturbance,T2,1,2023
Nillahcootie,nilla_dn.au,Themeda_triandra,1,Disturbance,T0,0.5,2021
Nillahcootie,nilla_dn.au,Themeda_triandra,1,NPK,T0,55,2021
Nillahcootie,nilla_dn.au,Themeda_triandra,2,Control,T0,22,2021
Nillahcootie,nilla_dn.au,Themeda_triandra,1,NPK,T1,66,2022
Nillahcootie,nilla_dn.au,Themeda_triandra,2,Control,T1,35,2022
Nillahcootie,nilla_dn.au,Themeda_triandra,1,NPK,T2,8,2023
Nillahcootie,nilla_dn.au,Themeda_triandra,2,Control,T2,1,2023
Nillahcootie,nilla_dn.au,Themeda_triandra,1,NPK,T3,2,2024
Nillahcootie,nilla_dn.au,Themeda_triandra,2,Control,T3,7,2024
Ukulinga,ukul_dn.za,Themeda_triandra,1,Disturbance,T0,30,2021
Ukulinga,ukul_dn.za,Themeda_triandra,1,Control,T0,85,2021
Ukulinga,ukul_dn.za,Themeda_triandra,1,NPK,T0,55,2021
Ukulinga,ukul_dn.za,Themeda_triandra,2,Disturbance,T0,65,2021
Ukulinga,ukul_dn.za,Themeda_triandra,2,NPK,T0,4,2021
Ukulinga,ukul_dn.za,Themeda_triandra,2,Control,T0,85,2021
Ukulinga,ukul_dn.za,Themeda_triandra,3,NPK,T0,40,2021
Ukulinga,ukul_dn.za,Themeda_triandra,3,Control,T0,28,2021
Ukulinga,ukul_dn.za,Themeda_triandra,3,Disturbance,T0,20,2021
Ukulinga,ukul_dn.za,Themeda_triandra,1,Control,T1,38,2022
Ukulinga,ukul_dn.za,Themeda_triandra,1,NPK,T1,35,2022
Ukulinga,ukul_dn.za,Themeda_triandra,2,Control,T1,60,2022
Ukulinga,ukul_dn.za,Themeda_triandra,3,NPK,T1,55,2022
Ukulinga,ukul_dn.za,Themeda_triandra,3,Control,T1,35,2022
Ukulinga,ukul_dn.za,Themeda_triandra,1,Control,T2,22,2023
Ukulinga,ukul_dn.za,Themeda_triandra,1,NPK,T2,30,2023
Ukulinga,ukul_dn.za,Themeda_triandra,2,Control,T2,55,2023
Ukulinga,ukul_dn.za,Themeda_triandra,3,NPK,T2,4,2023
Ukulinga,ukul_dn.za,Themeda_triandra,3,Control,T2,14,2023
Ukulinga,ukul_dn.za,Themeda_triandra,1,Control,T3,35,2024
Ukulinga,ukul_dn.za,Themeda_triandra,1,NPK,T3,65,2024
Ukulinga,ukul_dn.za,Themeda_triandra,2,Control,T3,20,2024
Ukulinga,ukul_dn.za,Themeda_triandra,3,NPK,T3,20,2024
Ukulinga,ukul_dn.za,Themeda_triandra,3,Control,T3,11,2024
Morella la Vella,more_dn.es,Thymus_vulgaris,1,Disturbance,T0,1,2022
Morella la Vella,more_dn.es,Thymus_vulgaris,1,Control,T0,4,2022
Morella la Vella,more_dn.es,Thymus_vulgaris,2,Control,T0,4,2022
Morella la Vella,more_dn.es,Thymus_vulgaris,2,Disturbance,T0,1,2022
Morella la Vella,more_dn.es,Thymus_vulgaris,3,NPK,T0,8,2022
Morella la Vella,more_dn.es,Thymus_vulgaris,3,Disturbance,T0,1,2022
Churning Rapids,chur_dn.us,Tragopogon_dubius,1,Disturbance,T0,1,2021
Churning Rapids,chur_dn.us,Tragopogon_dubius,1,NPK,T0,1,2021
Churning Rapids,chur_dn.us,Tragopogon_dubius,3,NPK,T0,5,2021
Churning Rapids,chur_dn.us,Tragopogon_dubius,4,NPK,T0,5,2021
Churning Rapids,chur_dn.us,Tragopogon_dubius,1,NPK,T1,1,2022
Churning Rapids,chur_dn.us,Tragopogon_dubius,4,NPK,T1,2,2022
Churning Rapids,chur_dn.us,Tragopogon_dubius,1,Control,T2,1,2023
Millville,mill_dn.us,Tragopogon_dubius,2,NPK,T0,1,2021
Millville,mill_dn.us,Tragopogon_dubius,2,Disturbance,T0,2,2021
Millville,mill_dn.us,Tragopogon_dubius,2,Control,T0,1,2021
Millville,mill_dn.us,Tragopogon_dubius,2,Control,T1,1,2022
Millville,mill_dn.us,Tragopogon_dubius,1,Control,T2,2,2023
Millville,mill_dn.us,Tragopogon_dubius,2,Disturbance,T2,1,2023
Shortgrass Steppe LTER,sgs_dn.us,Tragopogon_dubius,1,Disturbance,T1,1,2022
University of Michigan Biological Station,umbs_dn.us,Tragopogon_dubius,3,Disturbance,T2,1,2023
University of Wyoming - SAREC,uwyo_dn.us,Tragopogon_dubius,4,NPK,T0,0.5,2022
Wallula Gap Biological Station-North Face,wgno_dn.us,Tragopogon_dubius,5,Disturbance,T1,1,2021
Wallula Gap Biological Station-North Face,wgno_dn.us,Tragopogon_dubius,4,Control,T3,1,2023
Wallula Gap Biological Station-South Face,wgso_dn.us,Tragopogon_dubius,1,Disturbance,T0,1,2020
Wallula Gap Biological Station-South Face,wgso_dn.us,Tragopogon_dubius,1,Control,T3,3,2023
Wallula Gap Biological Station-South Face,wgso_dn.us,Tragopogon_dubius,4,NPK,T3,1,2023
Wallula Gap Biological Station-South Face,wgso_dn.us,Tragopogon_dubius,4,Control,T3,1,2023
Wallula Gap Biological Station-South Face,wgso_dn.us,Tragopogon_dubius,5,NPK,T3,2,2023
Bad Lauchstaedt,badlau_dn.de,Tragopogon_orientalis,2,Control,T0,0.5,2021
Bad Lauchstaedt,badlau_dn.de,Tragopogon_orientalis,3,Disturbance,T0,0.5,2021
Bad Lauchstaedt,badlau_dn.de,Tragopogon_orientalis,2,Control,T1,0.5,2022
Bad Lauchstaedt,badlau_dn.de,Tragopogon_orientalis,2,Control,T2,0.5,2023
Agroscope Changins,chan_dn.ch,Tragopogon_pratensis,1,Control,T0,1,2020
Agroscope Changins,chan_dn.ch,Tragopogon_pratensis,3,Control,T0,0.5,2020
Agroscope Changins,chan_dn.ch,Tragopogon_pratensis,3,Control,T1,0.5,2021
WSL,wald_dn.ch,Tragopogon_pratensis,3,Control,T2,4,2022
WSL,wald_dn.ch,Tragopogon_pratensis,3,Control,T3,2,2023
WSL,wald_dn.ch,Tragopogon_pratensis,3,Disturbance,T3,7,2023
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,2,Control,T0,1,2021
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,2,Disturbance,T0,19,2021
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,3,Control,T0,1,2021
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,4,NPK,T0,1,2021
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,5,Disturbance,T0,2,2021
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,2,Control,T1,1,2022
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,3,Control,T1,1,2022
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,4,Control,T1,1,2022
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,4,NPK,T1,2,2022
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,5,Control,T1,1,2022
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,5,Disturbance,T1,2,2022
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,1,Control,T2,1,2023
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,2,Control,T2,1,2023
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,3,Control,T2,1,2023
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,4,Control,T2,1,2023
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,4,NPK,T2,1,2023
Wytham Woods,wyth_dn.uk,Tragopogon_pratensis,1,Control,T3,1,2024
Algaida,alga_dn.es,Trifolium_pratense,2,Disturbance,T0,1,2020
Algaida,alga_dn.es,Trifolium_pratense,1,NPK,T3,1,2023
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,1,Disturbance,T0,1,2020
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,2,NPK,T0,7,2020
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,2,Control,T0,3,2020
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,3,Control,T0,5,2020
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,3,Disturbance,T0,3,2020
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,4,NPK,T0,1,2020
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,4,Disturbance,T0,3,2020
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,5,NPK,T0,1,2020
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,5,Control,T0,1,2020
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,1,Disturbance,T1,7,2021
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,2,NPK,T1,20,2021
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,2,Control,T1,2,2021
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,3,Control,T1,7,2021
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,3,Disturbance,T1,5,2021
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,4,NPK,T1,4,2021
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,4,Disturbance,T1,2,2021
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,5,NPK,T1,0.1,2021
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,5,Control,T1,1,2021
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,1,Disturbance,T2,1,2022
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,2,NPK,T2,15,2022
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,2,Control,T2,1,2022
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,3,Control,T2,20,2022
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,3,Disturbance,T2,2,2022
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,4,NPK,T2,4,2022
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,5,Control,T2,0.1,2022
Bayreuth DRAGNet,bayr_dn.de,Trifolium_pratense,3,Control,T3,12,2023
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,NPK,T0,20,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,Disturbance,T0,8,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,Control,T0,8,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,Disturbance,T0,23,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,Control,T0,30,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,NPK,T0,8,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,3,NPK,T0,20,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,3,Disturbance,T0,29,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,3,Control,T0,14,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,4,Control,T0,4,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,4,NPK,T0,6,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,4,Disturbance,T0,17,2020
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,NPK,T1,4,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,Disturbance,T1,1,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,Control,T1,3,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,Disturbance,T1,8,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,Control,T1,9,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,NPK,T1,2,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,3,NPK,T1,2,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,3,Disturbance,T1,5,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,3,Control,T1,9,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,4,Control,T1,3,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,4,NPK,T1,9,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,4,Disturbance,T1,9,2021
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,Disturbance,T2,2,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,Control,T2,0.5,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,Disturbance,T2,0.5,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,Control,T2,1,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,NPK,T2,0.5,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,3,NPK,T2,0.5,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,3,Disturbance,T2,1,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,3,Control,T2,3,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,4,Control,T2,0.5,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,4,Disturbance,T2,1,2022
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,NPK,T3,0.5,2023
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,Disturbance,T3,1,2023
Agroscope Changins,chan_dn.ch,Trifolium_pratense,1,Control,T3,1,2023
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,Disturbance,T3,2,2023
Agroscope Changins,chan_dn.ch,Trifolium_pratense,2,Control,T3,3,2023
Domaninek,doma_dn.cz,Trifolium_pratense,2,NPK,T0,3,2022
Domaninek,doma_dn.cz,Trifolium_pratense,3,NPK,T0,0.5,2022
Kniezenberg,kzbg_dn.at,Trifolium_pratense,3,Disturbance,T0,2,2022
Kniezenberg,kzbg_dn.at,Trifolium_pratense,3,Control,T1,2,2023
Meranges,mera_dn.es,Trifolium_pratense,1,Disturbance,T0,1,2021
Meranges,mera_dn.es,Trifolium_pratense,1,NPK,T0,14,2021
Meranges,mera_dn.es,Trifolium_pratense,2,Control,T0,1,2021
Meranges,mera_dn.es,Trifolium_pratense,2,NPK,T0,1,2021
Meranges,mera_dn.es,Trifolium_pratense,3,Control,T0,1,2021
Meranges,mera_dn.es,Trifolium_pratense,3,Disturbance,T0,8,2021
Meranges,mera_dn.es,Trifolium_pratense,3,NPK,T0,21,2021
Meranges,mera_dn.es,Trifolium_pratense,1,NPK,T1,3,2022
Meranges,mera_dn.es,Trifolium_pratense,3,Control,T1,1,2022
Meranges,mera_dn.es,Trifolium_pratense,3,Disturbance,T1,0.5,2022
Meranges,mera_dn.es,Trifolium_pratense,1,NPK,T2,3,2023
Meranges,mera_dn.es,Trifolium_pratense,2,Control,T2,2,2023
Meranges,mera_dn.es,Trifolium_pratense,2,NPK,T2,1,2023
Meranges,mera_dn.es,Trifolium_pratense,3,Control,T3,1,2024
Oak Lake Field Station,olfs_dn.us,Trifolium_pratense,1,Control,T1,10,2023
Oak Lake Field Station,olfs_dn.us,Trifolium_pratense,2,Control,T1,25,2023
Oak Lake Field Station,olfs_dn.us,Trifolium_pratense,4,Control,T1,15,2023
Oak Lake Field Station,olfs_dn.us,Trifolium_pratense,4,NPK,T1,5,2023
Stoderzinken,stod_dn.at,Trifolium_pratense,1,Disturbance,T0,1,2023
Stoderzinken,stod_dn.at,Trifolium_pratense,1,Control,T0,2,2023
Stoderzinken,stod_dn.at,Trifolium_pratense,2,Disturbance,T0,2,2023
Stoderzinken,stod_dn.at,Trifolium_pratense,3,Disturbance,T0,3,2023
Stoderzinken,stod_dn.at,Trifolium_pratense,3,Control,T0,2,2023
Stoderzinken,stod_dn.at,Trifolium_pratense,4,Disturbance,T0,1,2023
WSL,wald_dn.ch,Trifolium_pratense,1,Control,T0,1,2020
WSL,wald_dn.ch,Trifolium_pratense,3,Control,T0,5,2020
WSL,wald_dn.ch,Trifolium_pratense,3,NPK,T0,2,2020
WSL,wald_dn.ch,Trifolium_pratense,3,Control,T1,3,2021
WSL,wald_dn.ch,Trifolium_pratense,3,NPK,T1,1,2021
WSL,wald_dn.ch,Trifolium_pratense,3,Control,T2,10,2022
WSL,wald_dn.ch,Trifolium_pratense,3,Control,T3,1,2023
Wytham Woods,wyth_dn.uk,Trifolium_pratense,1,NPK,T0,10,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,1,Disturbance,T0,2,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,NPK,T0,5,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,Control,T0,4,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,Disturbance,T0,3,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,3,Control,T0,2,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,3,Disturbance,T0,5,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,3,NPK,T0,7,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,Control,T0,12,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,NPK,T0,20,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,Disturbance,T0,7,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,5,Control,T0,3,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,5,Disturbance,T0,8,2021
Wytham Woods,wyth_dn.uk,Trifolium_pratense,1,NPK,T1,15,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,1,Disturbance,T1,2,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,NPK,T1,3,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,Control,T1,6,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,Disturbance,T1,2,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,3,Control,T1,2,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,3,NPK,T1,30,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,Control,T1,6,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,NPK,T1,12,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,Disturbance,T1,3,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,5,NPK,T1,0.1,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,5,Control,T1,8,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,5,Disturbance,T1,8,2022
Wytham Woods,wyth_dn.uk,Trifolium_pratense,1,NPK,T2,1,2023
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,NPK,T2,1,2023
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,Control,T2,3,2023
Wytham Woods,wyth_dn.uk,Trifolium_pratense,3,Control,T2,3,2023
Wytham Woods,wyth_dn.uk,Trifolium_pratense,3,NPK,T2,2,2023
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,Control,T2,3,2023
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,NPK,T2,2,2023
Wytham Woods,wyth_dn.uk,Trifolium_pratense,5,NPK,T2,3,2023
Wytham Woods,wyth_dn.uk,Trifolium_pratense,1,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Trifolium_pratense,2,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Trifolium_pratense,3,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Trifolium_pratense,4,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Trifolium_pratense,5,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Trifolium_pratense,5,Control,T3,1,2024
Blandy Experimental Farm,blan_dn.us,Verbascum_thapsus,1,NPK,T1,20,2023
Blandy Experimental Farm,blan_dn.us,Verbascum_thapsus,2,NPK,T1,15,2023
Blandy Experimental Farm,blan_dn.us,Verbascum_thapsus,3,NPK,T1,4,2023
Blandy Experimental Farm,blan_dn.us,Verbascum_thapsus,4,Disturbance,T1,15,2023
Blandy Experimental Farm,blan_dn.us,Verbascum_thapsus,5,Disturbance,T1,10,2023
Cedar Creek LTER,cedr_dn.us,Verbascum_thapsus,1,Control,T0,3,2021
Cedar Creek LTER,cedr_dn.us,Verbascum_thapsus,2,Disturbance,T0,8,2021
Cedar Creek LTER,cedr_dn.us,Verbascum_thapsus,2,NPK,T0,5,2021
Cedar Creek LTER,cedr_dn.us,Verbascum_thapsus,2,Disturbance,T1,10,2022
Cedar Creek LTER,cedr_dn.us,Verbascum_thapsus,3,Disturbance,T1,25,2022
Churning Rapids,chur_dn.us,Verbascum_thapsus,2,Disturbance,T1,2,2022
Izaak Walton League of America (IWLA),iwla_dn.us,Verbascum_thapsus,1,Disturbance,T1,4,2023
Izaak Walton League of America (IWLA),iwla_dn.us,Verbascum_thapsus,2,Disturbance,T1,2,2023
Piedmont Prairie,pied_dn.us,Verbascum_thapsus,1,Disturbance,T1,10,2023
Piedmont Prairie,pied_dn.us,Verbascum_thapsus,3,Disturbance,T1,15,2023
Piedmont Prairie,pied_dn.us,Verbascum_thapsus,3,NPK,T2,3,2024
University of Michigan Biological Station,umbs_dn.us,Verbascum_thapsus,5,Disturbance,T3,12,2024
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,2,NPK,T0,0.5,2021
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,Disturbance,T0,0.5,2021
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,Control,T0,0.5,2021
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,NPK,T0,3,2021
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,1,Control,T1,0.5,2022
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,1,Disturbance,T1,0.5,2022
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,Disturbance,T1,0.5,2022
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,Control,T1,1,2022
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,NPK,T1,0.5,2022
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,1,Control,T2,0.5,2023
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,1,Disturbance,T2,2,2023
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,2,Disturbance,T2,0.5,2023
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,Disturbance,T2,3,2023
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,Control,T2,1,2023
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,1,Disturbance,T3,1,2024
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,1,NPK,T3,0.5,2024
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,2,NPK,T3,0.5,2024
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,2,Disturbance,T3,1,2024
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,Disturbance,T3,0.5,2024
Bad Lauchstaedt,badlau_dn.de,Veronica_arvensis,3,NPK,T3,0.5,2024
Bayreuth DRAGNet,bayr_dn.de,Veronica_arvensis,1,Disturbance,T1,2,2021
Bayreuth DRAGNet,bayr_dn.de,Veronica_arvensis,1,Disturbance,T2,1,2022
Bayreuth DRAGNet,bayr_dn.de,Veronica_arvensis,4,Disturbance,T2,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Veronica_arvensis,1,Disturbance,T1,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Veronica_arvensis,1,NPK,T1,3,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Veronica_arvensis,2,Disturbance,T1,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Veronica_arvensis,2,NPK,T1,2,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Veronica_arvensis,3,Disturbance,T1,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Veronica_arvensis,3,Control,T1,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Veronica_arvensis,3,NPK,T1,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Veronica_arvensis,1,Control,T2,1,2023
