Taxon,Taxon_site,RE,RE_se,model,time_period,experiment,ID,site_name,Demo_trait,Demo_value,New_demo_trait,hypoth
Elymus_repens,Elymus_repens_Agroscope Changins,-2.66,0.517,Ordbeta,T0-T3,DIST,1,Agroscope Changins,age_repro,1,Age at first reproduction,H2
Elymus_repens,Elymus_repens_Agroscope Changins,-2.66,0.517,Ordbeta,T0-T3,DIST,1,Agroscope Changins,percapita_repro,0.00320816967645402,Per capita reproduction,H1
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.329,0.504,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,FirstStepAtt,3.047385171708314e-9,First step attenuation,H3
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.329,0.504,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Lambda,NA,Population growth rate,H4
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.329,0.504,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,R0,74.20285511581928,Net reproductive rate,H1
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.329,0.504,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Reactivity,NA,Reactivity,H3
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.329,0.504,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,T_generation,1.007744366082548,Generation time,H2
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.329,0.504,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,age_repro,1,Age at first reproduction,H2
Elymus_repens,Elymus_repens_Bad Lauchstaedt,-2.329,0.504,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,percapita_repro,0.00320816967645402,Per capita reproduction,H1
Elymus_repens,Elymus_repens_Cary IES,-2.365,0.345,Ordbeta,T0-T3,DIST,1,Cary IES,FirstStepAtt,3.047385171708314e-9,First step attenuation,H3
Elymus_repens,Elymus_repens_Cary IES,-2.365,0.345,Ordbeta,T0-T3,DIST,1,Cary IES,Lambda,NA,Population growth rate,H4
Elymus_repens,Elymus_repens_Cary IES,-2.365,0.345,Ordbeta,T0-T3,DIST,1,Cary IES,R0,74.20285511581928,Net reproductive rate,H1
Elymus_repens,Elymus_repens_Cary IES,-2.365,0.345,Ordbeta,T0-T3,DIST,1,Cary IES,Reactivity,NA,Reactivity,H3
Elymus_repens,Elymus_repens_Cary IES,-2.365,0.345,Ordbeta,T0-T3,DIST,1,Cary IES,T_generation,1.007744366082548,Generation time,H2
Elymus_repens,Elymus_repens_Cary IES,-2.365,0.345,Ordbeta,T0-T3,DIST,1,Cary IES,age_repro,1,Age at first reproduction,H2
Elymus_repens,Elymus_repens_Cary IES,-2.365,0.345,Ordbeta,T0-T3,DIST,1,Cary IES,percapita_repro,0.00320816967645402,Per capita reproduction,H1
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.612,0.287,Ordbeta,T0-T3,DIST,1,Cedar Creek LTER,FirstStepAtt,3.047385171708314e-9,First step attenuation,H3
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.612,0.287,Ordbeta,T0-T3,DIST,1,Cedar Creek LTER,Lambda,NA,Population growth rate,H4
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.612,0.287,Ordbeta,T0-T3,DIST,1,Cedar Creek LTER,R0,74.20285511581928,Net reproductive rate,H1
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.612,0.287,Ordbeta,T0-T3,DIST,1,Cedar Creek LTER,Reactivity,NA,Reactivity,H3
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.612,0.287,Ordbeta,T0-T3,DIST,1,Cedar Creek LTER,T_generation,1.007744366082548,Generation time,H2
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.612,0.287,Ordbeta,T0-T3,DIST,1,Cedar Creek LTER,age_repro,1,Age at first reproduction,H2
Elymus_repens,Elymus_repens_Cedar Creek LTER,-1.612,0.287,Ordbeta,T0-T3,DIST,1,Cedar Creek LTER,percapita_repro,0.00320816967645402,Per capita reproduction,H1
Elymus_repens,Elymus_repens_Jena,-2.693,0.335,Ordbeta,T0-T3,DIST,1,Jena,FirstStepAtt,3.047385171708314e-9,First step attenuation,H3
Elymus_repens,Elymus_repens_Jena,-2.693,0.335,Ordbeta,T0-T3,DIST,1,Jena,Lambda,NA,Population growth rate,H4
Elymus_repens,Elymus_repens_Jena,-2.693,0.335,Ordbeta,T0-T3,DIST,1,Jena,R0,74.20285511581928,Net reproductive rate,H1
Elymus_repens,Elymus_repens_Jena,-2.693,0.335,Ordbeta,T0-T3,DIST,1,Jena,Reactivity,NA,Reactivity,H3
Elymus_repens,Elymus_repens_Jena,-2.693,0.335,Ordbeta,T0-T3,DIST,1,Jena,T_generation,1.007744366082548,Generation time,H2
Elymus_repens,Elymus_repens_Jena,-2.693,0.335,Ordbeta,T0-T3,DIST,1,Jena,age_repro,1,Age at first reproduction,H2
Elymus_repens,Elymus_repens_Jena,-2.693,0.335,Ordbeta,T0-T3,DIST,1,Jena,percapita_repro,0.00320816967645402,Per capita reproduction,H1
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.686,0.509,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),FirstStepAtt,3.047385171708314e-9,First step attenuation,H3
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.686,0.509,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),Lambda,NA,Population growth rate,H4
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.686,0.509,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),R0,74.20285511581928,Net reproductive rate,H1
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.686,0.509,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),Reactivity,NA,Reactivity,H3
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.686,0.509,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),T_generation,1.007744366082548,Generation time,H2
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.686,0.509,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),age_repro,1,Age at first reproduction,H2
Elymus_repens,Elymus_repens_Kellogg Biological Station (KBS),-2.686,0.509,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),percapita_repro,0.00320816967645402,Per capita reproduction,H1
Elymus_repens,Elymus_repens_Lublin,-1.837,0.292,Ordbeta,T0-T3,DIST,1,Lublin,FirstStepAtt,3.047385171708314e-9,First step attenuation,H3
Elymus_repens,Elymus_repens_Lublin,-1.837,0.292,Ordbeta,T0-T3,DIST,1,Lublin,Lambda,NA,Population growth rate,H4
Elymus_repens,Elymus_repens_Lublin,-1.837,0.292,Ordbeta,T0-T3,DIST,1,Lublin,R0,74.20285511581928,Net reproductive rate,H1
Elymus_repens,Elymus_repens_Lublin,-1.837,0.292,Ordbeta,T0-T3,DIST,1,Lublin,Reactivity,NA,Reactivity,H3
Elymus_repens,Elymus_repens_Lublin,-1.837,0.292,Ordbeta,T0-T3,DIST,1,Lublin,T_generation,1.007744366082548,Generation time,H2
Elymus_repens,Elymus_repens_Lublin,-1.837,0.292,Ordbeta,T0-T3,DIST,1,Lublin,age_repro,1,Age at first reproduction,H2
Elymus_repens,Elymus_repens_Lublin,-1.837,0.292,Ordbeta,T0-T3,DIST,1,Lublin,percapita_repro,0.00320816967645402,Per capita reproduction,H1
Erigeron_canadensis,Erigeron_canadensis_CEREEP - Ecotron IDF,-2.135,0.46,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,FirstStepAtt,0.05008482463146319,First step attenuation,H3
Erigeron_canadensis,Erigeron_canadensis_CEREEP - Ecotron IDF,-2.135,0.46,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,Lambda,NA,Population growth rate,H4
Erigeron_canadensis,Erigeron_canadensis_CEREEP - Ecotron IDF,-2.135,0.46,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,R0,15.649250374812592,Net reproductive rate,H1
Erigeron_canadensis,Erigeron_canadensis_CEREEP - Ecotron IDF,-2.135,0.46,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,Reactivity,41.49986243759126,Reactivity,H3
Erigeron_canadensis,Erigeron_canadensis_CEREEP - Ecotron IDF,-2.135,0.46,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,T_generation,1.138856955086996,Generation time,H2
Erigeron_canadensis,Erigeron_canadensis_CEREEP - Ecotron IDF,-2.135,0.46,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,age_repro,2.4992503748125943,Age at first reproduction,H2
Erigeron_canadensis,Erigeron_canadensis_CEREEP - Ecotron IDF,-2.135,0.46,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,percapita_repro,294.15,Per capita reproduction,H1
Erigeron_canadensis,Erigeron_canadensis_Piedmont Prairie,-2.99,0.266,Ordbeta,T0-T3,DIST,1,Piedmont Prairie,FirstStepAtt,0.05008482463146319,First step attenuation,H3
Erigeron_canadensis,Erigeron_canadensis_Piedmont Prairie,-2.99,0.266,Ordbeta,T0-T3,DIST,1,Piedmont Prairie,Lambda,NA,Population growth rate,H4
Erigeron_canadensis,Erigeron_canadensis_Piedmont Prairie,-2.99,0.266,Ordbeta,T0-T3,DIST,1,Piedmont Prairie,R0,15.649250374812592,Net reproductive rate,H1
Erigeron_canadensis,Erigeron_canadensis_Piedmont Prairie,-2.99,0.266,Ordbeta,T0-T3,DIST,1,Piedmont Prairie,Reactivity,41.49986243759126,Reactivity,H3
Erigeron_canadensis,Erigeron_canadensis_Piedmont Prairie,-2.99,0.266,Ordbeta,T0-T3,DIST,1,Piedmont Prairie,T_generation,1.138856955086996,Generation time,H2
Erigeron_canadensis,Erigeron_canadensis_Piedmont Prairie,-2.99,0.266,Ordbeta,T0-T3,DIST,1,Piedmont Prairie,age_repro,2.4992503748125943,Age at first reproduction,H2
Erigeron_canadensis,Erigeron_canadensis_Piedmont Prairie,-2.99,0.266,Ordbeta,T0-T3,DIST,1,Piedmont Prairie,percapita_repro,294.15,Per capita reproduction,H1
Erigeron_canadensis,Erigeron_canadensis_University of Michigan Biological Station,-2.751,0.447,Ordbeta,T0-T3,DIST,1,University of Michigan Biological Station,FirstStepAtt,0.05008482463146319,First step attenuation,H3
Erigeron_canadensis,Erigeron_canadensis_University of Michigan Biological Station,-2.751,0.447,Ordbeta,T0-T3,DIST,1,University of Michigan Biological Station,Lambda,NA,Population growth rate,H4
Erigeron_canadensis,Erigeron_canadensis_University of Michigan Biological Station,-2.751,0.447,Ordbeta,T0-T3,DIST,1,University of Michigan Biological Station,R0,15.649250374812592,Net reproductive rate,H1
Erigeron_canadensis,Erigeron_canadensis_University of Michigan Biological Station,-2.751,0.447,Ordbeta,T0-T3,DIST,1,University of Michigan Biological Station,Reactivity,41.49986243759126,Reactivity,H3
Erigeron_canadensis,Erigeron_canadensis_University of Michigan Biological Station,-2.751,0.447,Ordbeta,T0-T3,DIST,1,University of Michigan Biological Station,T_generation,1.138856955086996,Generation time,H2
Erigeron_canadensis,Erigeron_canadensis_University of Michigan Biological Station,-2.751,0.447,Ordbeta,T0-T3,DIST,1,University of Michigan Biological Station,age_repro,2.4992503748125943,Age at first reproduction,H2
Erigeron_canadensis,Erigeron_canadensis_University of Michigan Biological Station,-2.751,0.447,Ordbeta,T0-T3,DIST,1,University of Michigan Biological Station,percapita_repro,294.15,Per capita reproduction,H1
Knautia_arvensis,Knautia_arvensis_Agroscope Changins,-2.99,0.421,Ordbeta,T0-T3,DIST,1,Agroscope Changins,FirstStepAtt,0.05200716641231831,First step attenuation,H3
Knautia_arvensis,Knautia_arvensis_Agroscope Changins,-2.99,0.421,Ordbeta,T0-T3,DIST,1,Agroscope Changins,Lambda,0.30764990872892994,Population growth rate,H4
Knautia_arvensis,Knautia_arvensis_Agroscope Changins,-2.99,0.421,Ordbeta,T0-T3,DIST,1,Agroscope Changins,R0,4.769360404349031e-5,Net reproductive rate,H1
Knautia_arvensis,Knautia_arvensis_Agroscope Changins,-2.99,0.421,Ordbeta,T0-T3,DIST,1,Agroscope Changins,Reactivity,1.4204457326364437,Reactivity,H3
Knautia_arvensis,Knautia_arvensis_Agroscope Changins,-2.99,0.421,Ordbeta,T0-T3,DIST,1,Agroscope Changins,T_generation,NA,Generation time,H2
Knautia_arvensis,Knautia_arvensis_Agroscope Changins,-2.99,0.421,Ordbeta,T0-T3,DIST,1,Agroscope Changins,age_repro,2.5403183768394886,Age at first reproduction,H2
Knautia_arvensis,Knautia_arvensis_Agroscope Changins,-2.99,0.421,Ordbeta,T0-T3,DIST,1,Agroscope Changins,percapita_repro,0.01268104807351584,Per capita reproduction,H1
Knautia_arvensis,Knautia_arvensis_Bayreuth DRAGNet,-1.65,0.41,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,FirstStepAtt,0.05200716641231831,First step attenuation,H3
Knautia_arvensis,Knautia_arvensis_Bayreuth DRAGNet,-1.65,0.41,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,Lambda,0.30764990872892994,Population growth rate,H4
Knautia_arvensis,Knautia_arvensis_Bayreuth DRAGNet,-1.65,0.41,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,R0,4.769360404349031e-5,Net reproductive rate,H1
Knautia_arvensis,Knautia_arvensis_Bayreuth DRAGNet,-1.65,0.41,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,Reactivity,1.4204457326364437,Reactivity,H3
Knautia_arvensis,Knautia_arvensis_Bayreuth DRAGNet,-1.65,0.41,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,T_generation,NA,Generation time,H2
Knautia_arvensis,Knautia_arvensis_Bayreuth DRAGNet,-1.65,0.41,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,age_repro,2.5403183768394886,Age at first reproduction,H2
Knautia_arvensis,Knautia_arvensis_Bayreuth DRAGNet,-1.65,0.41,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,percapita_repro,0.01268104807351584,Per capita reproduction,H1
Knautia_arvensis,Knautia_arvensis_WSL,-2.145,0.455,Ordbeta,T0-T3,DIST,1,WSL,FirstStepAtt,0.05200716641231831,First step attenuation,H3
Knautia_arvensis,Knautia_arvensis_WSL,-2.145,0.455,Ordbeta,T0-T3,DIST,1,WSL,Lambda,0.30764990872892994,Population growth rate,H4
Knautia_arvensis,Knautia_arvensis_WSL,-2.145,0.455,Ordbeta,T0-T3,DIST,1,WSL,R0,4.769360404349031e-5,Net reproductive rate,H1
Knautia_arvensis,Knautia_arvensis_WSL,-2.145,0.455,Ordbeta,T0-T3,DIST,1,WSL,Reactivity,1.4204457326364437,Reactivity,H3
Knautia_arvensis,Knautia_arvensis_WSL,-2.145,0.455,Ordbeta,T0-T3,DIST,1,WSL,T_generation,NA,Generation time,H2
Knautia_arvensis,Knautia_arvensis_WSL,-2.145,0.455,Ordbeta,T0-T3,DIST,1,WSL,age_repro,2.5403183768394886,Age at first reproduction,H2
Knautia_arvensis,Knautia_arvensis_WSL,-2.145,0.455,Ordbeta,T0-T3,DIST,1,WSL,percapita_repro,0.01268104807351584,Per capita reproduction,H1
Knautia_arvensis,Knautia_arvensis_Wytham Woods,-2.468,0.431,Ordbeta,T0-T3,DIST,1,Wytham Woods,FirstStepAtt,0.05200716641231831,First step attenuation,H3
Knautia_arvensis,Knautia_arvensis_Wytham Woods,-2.468,0.431,Ordbeta,T0-T3,DIST,1,Wytham Woods,Lambda,0.30764990872892994,Population growth rate,H4
Knautia_arvensis,Knautia_arvensis_Wytham Woods,-2.468,0.431,Ordbeta,T0-T3,DIST,1,Wytham Woods,R0,4.769360404349031e-5,Net reproductive rate,H1
Knautia_arvensis,Knautia_arvensis_Wytham Woods,-2.468,0.431,Ordbeta,T0-T3,DIST,1,Wytham Woods,Reactivity,1.4204457326364437,Reactivity,H3
Knautia_arvensis,Knautia_arvensis_Wytham Woods,-2.468,0.431,Ordbeta,T0-T3,DIST,1,Wytham Woods,T_generation,NA,Generation time,H2
Knautia_arvensis,Knautia_arvensis_Wytham Woods,-2.468,0.431,Ordbeta,T0-T3,DIST,1,Wytham Woods,age_repro,2.5403183768394886,Age at first reproduction,H2
Knautia_arvensis,Knautia_arvensis_Wytham Woods,-2.468,0.431,Ordbeta,T0-T3,DIST,1,Wytham Woods,percapita_repro,0.01268104807351584,Per capita reproduction,H1
Lactuca_serriola,Lactuca_serriola_Bad Lauchstaedt,-2.795,0.497,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,FirstStepAtt,0.079848166385871,First step attenuation,H3
Lactuca_serriola,Lactuca_serriola_Bad Lauchstaedt,-2.795,0.497,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Lambda,NA,Population growth rate,H4
Lactuca_serriola,Lactuca_serriola_Bad Lauchstaedt,-2.795,0.497,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,R0,19.330966057441255,Net reproductive rate,H1
Lactuca_serriola,Lactuca_serriola_Bad Lauchstaedt,-2.795,0.497,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Reactivity,163.51957669793515,Reactivity,H3
Lactuca_serriola,Lactuca_serriola_Bad Lauchstaedt,-2.795,0.497,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,T_generation,1.091316030252614,Generation time,H2
Lactuca_serriola,Lactuca_serriola_Bad Lauchstaedt,-2.795,0.497,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,age_repro,3.6109660574412534,Age at first reproduction,H2
Lactuca_serriola,Lactuca_serriola_Bad Lauchstaedt,-2.795,0.497,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,percapita_repro,1271.12,Per capita reproduction,H1
Lactuca_serriola,Lactuca_serriola_Wallula Gap Biological Station-North Face,-2.65,0.521,Ordbeta,T0-T3,DIST,1,Wallula Gap Biological Station-North Face,FirstStepAtt,0.079848166385871,First step attenuation,H3
Lactuca_serriola,Lactuca_serriola_Wallula Gap Biological Station-North Face,-2.65,0.521,Ordbeta,T0-T3,DIST,1,Wallula Gap Biological Station-North Face,Lambda,NA,Population growth rate,H4
Lactuca_serriola,Lactuca_serriola_Wallula Gap Biological Station-North Face,-2.65,0.521,Ordbeta,T0-T3,DIST,1,Wallula Gap Biological Station-North Face,R0,19.330966057441255,Net reproductive rate,H1
Lactuca_serriola,Lactuca_serriola_Wallula Gap Biological Station-North Face,-2.65,0.521,Ordbeta,T0-T3,DIST,1,Wallula Gap Biological Station-North Face,Reactivity,163.51957669793515,Reactivity,H3
Lactuca_serriola,Lactuca_serriola_Wallula Gap Biological Station-North Face,-2.65,0.521,Ordbeta,T0-T3,DIST,1,Wallula Gap Biological Station-North Face,T_generation,1.091316030252614,Generation time,H2
Lactuca_serriola,Lactuca_serriola_Wallula Gap Biological Station-North Face,-2.65,0.521,Ordbeta,T0-T3,DIST,1,Wallula Gap Biological Station-North Face,age_repro,3.6109660574412534,Age at first reproduction,H2
Lactuca_serriola,Lactuca_serriola_Wallula Gap Biological Station-North Face,-2.65,0.521,Ordbeta,T0-T3,DIST,1,Wallula Gap Biological Station-North Face,percapita_repro,1271.12,Per capita reproduction,H1
Linum_catharticum,Linum_catharticum_Wytham Woods,-2.711,0.218,Ordbeta,T0-T3,DIST,1,Wytham Woods,FirstStepAtt,0.040953888653857,First step attenuation,H3
Linum_catharticum,Linum_catharticum_Wytham Woods,-2.711,0.218,Ordbeta,T0-T3,DIST,1,Wytham Woods,Lambda,NA,Population growth rate,H4
Linum_catharticum,Linum_catharticum_Wytham Woods,-2.711,0.218,Ordbeta,T0-T3,DIST,1,Wytham Woods,R0,6.015129312162304,Net reproductive rate,H1
Linum_catharticum,Linum_catharticum_Wytham Woods,-2.711,0.218,Ordbeta,T0-T3,DIST,1,Wytham Woods,Reactivity,45.44525239406598,Reactivity,H3
Linum_catharticum,Linum_catharticum_Wytham Woods,-2.711,0.218,Ordbeta,T0-T3,DIST,1,Wytham Woods,T_generation,1.3509279319177008,Generation time,H2
Linum_catharticum,Linum_catharticum_Wytham Woods,-2.711,0.218,Ordbeta,T0-T3,DIST,1,Wytham Woods,age_repro,2.0207556473368453,Age at first reproduction,H2
Linum_catharticum,Linum_catharticum_Wytham Woods,-2.711,0.218,Ordbeta,T0-T3,DIST,1,Wytham Woods,percapita_repro,20.756348164604148,Per capita reproduction,H1
Myosotis_ramosissima,Myosotis_ramosissima_CEREEP - Ecotron IDF,-2.633,0.491,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,FirstStepAtt,0.0261107820804419,First step attenuation,H3
Myosotis_ramosissima,Myosotis_ramosissima_CEREEP - Ecotron IDF,-2.633,0.491,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,Lambda,1.4558843238144925,Population growth rate,H4
Myosotis_ramosissima,Myosotis_ramosissima_CEREEP - Ecotron IDF,-2.633,0.491,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,R0,4.42368849999232,Net reproductive rate,H1
Myosotis_ramosissima,Myosotis_ramosissima_CEREEP - Ecotron IDF,-2.633,0.491,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,Reactivity,1.7731216130647875,Reactivity,H3
Myosotis_ramosissima,Myosotis_ramosissima_CEREEP - Ecotron IDF,-2.633,0.491,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,T_generation,1.0139399978384736,Generation time,H2
Myosotis_ramosissima,Myosotis_ramosissima_CEREEP - Ecotron IDF,-2.633,0.491,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,age_repro,2.0454488385420193,Age at first reproduction,H2
Myosotis_ramosissima,Myosotis_ramosissima_CEREEP - Ecotron IDF,-2.633,0.491,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,percapita_repro,6.962385866666667,Per capita reproduction,H1
Myosotis_ramosissima,Myosotis_ramosissima_Wytham Woods,-2.727,0.508,Ordbeta,T0-T3,DIST,1,Wytham Woods,FirstStepAtt,0.0261107820804419,First step attenuation,H3
Myosotis_ramosissima,Myosotis_ramosissima_Wytham Woods,-2.727,0.508,Ordbeta,T0-T3,DIST,1,Wytham Woods,Lambda,1.4558843238144925,Population growth rate,H4
Myosotis_ramosissima,Myosotis_ramosissima_Wytham Woods,-2.727,0.508,Ordbeta,T0-T3,DIST,1,Wytham Woods,R0,4.42368849999232,Net reproductive rate,H1
Myosotis_ramosissima,Myosotis_ramosissima_Wytham Woods,-2.727,0.508,Ordbeta,T0-T3,DIST,1,Wytham Woods,Reactivity,1.7731216130647875,Reactivity,H3
Myosotis_ramosissima,Myosotis_ramosissima_Wytham Woods,-2.727,0.508,Ordbeta,T0-T3,DIST,1,Wytham Woods,T_generation,1.0139399978384736,Generation time,H2
Myosotis_ramosissima,Myosotis_ramosissima_Wytham Woods,-2.727,0.508,Ordbeta,T0-T3,DIST,1,Wytham Woods,age_repro,2.0454488385420193,Age at first reproduction,H2
Myosotis_ramosissima,Myosotis_ramosissima_Wytham Woods,-2.727,0.508,Ordbeta,T0-T3,DIST,1,Wytham Woods,percapita_repro,6.962385866666667,Per capita reproduction,H1
Picris_hieracioides,Picris_hieracioides_Bad Lauchstaedt,-0.812,0.189,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,FirstStepAtt,0.01808625404850853,First step attenuation,H3
Picris_hieracioides,Picris_hieracioides_Bad Lauchstaedt,-0.812,0.189,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Lambda,0.8846497432296893,Population growth rate,H4
Picris_hieracioides,Picris_hieracioides_Bad Lauchstaedt,-0.812,0.189,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,R0,0.60578254836,Net reproductive rate,H1
Picris_hieracioides,Picris_hieracioides_Bad Lauchstaedt,-0.812,0.189,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Reactivity,310.85749145874036,Reactivity,H3
Picris_hieracioides,Picris_hieracioides_Bad Lauchstaedt,-0.812,0.189,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,T_generation,4.117282843535456,Generation time,H2
Picris_hieracioides,Picris_hieracioides_Bad Lauchstaedt,-0.812,0.189,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,age_repro,4.678714859437751,Age at first reproduction,H2
Picris_hieracioides,Picris_hieracioides_Bad Lauchstaedt,-0.812,0.189,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,percapita_repro,275,Per capita reproduction,H1
Picris_hieracioides,Picris_hieracioides_CEREEP - Ecotron IDF,-2.46,0.381,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,FirstStepAtt,0.01808625404850853,First step attenuation,H3
Picris_hieracioides,Picris_hieracioides_CEREEP - Ecotron IDF,-2.46,0.381,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,Lambda,0.8846497432296893,Population growth rate,H4
Picris_hieracioides,Picris_hieracioides_CEREEP - Ecotron IDF,-2.46,0.381,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,R0,0.60578254836,Net reproductive rate,H1
Picris_hieracioides,Picris_hieracioides_CEREEP - Ecotron IDF,-2.46,0.381,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,Reactivity,310.85749145874036,Reactivity,H3
Picris_hieracioides,Picris_hieracioides_CEREEP - Ecotron IDF,-2.46,0.381,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,T_generation,4.117282843535456,Generation time,H2
Picris_hieracioides,Picris_hieracioides_CEREEP - Ecotron IDF,-2.46,0.381,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,age_repro,4.678714859437751,Age at first reproduction,H2
Picris_hieracioides,Picris_hieracioides_CEREEP - Ecotron IDF,-2.46,0.381,Ordbeta,T0-T3,DIST,1,CEREEP - Ecotron IDF,percapita_repro,275,Per capita reproduction,H1
Picris_hieracioides,Picris_hieracioides_Jena,-2.729,0.411,Ordbeta,T0-T3,DIST,1,Jena,FirstStepAtt,0.01808625404850853,First step attenuation,H3
Picris_hieracioides,Picris_hieracioides_Jena,-2.729,0.411,Ordbeta,T0-T3,DIST,1,Jena,Lambda,0.8846497432296893,Population growth rate,H4
Picris_hieracioides,Picris_hieracioides_Jena,-2.729,0.411,Ordbeta,T0-T3,DIST,1,Jena,R0,0.60578254836,Net reproductive rate,H1
Picris_hieracioides,Picris_hieracioides_Jena,-2.729,0.411,Ordbeta,T0-T3,DIST,1,Jena,Reactivity,310.85749145874036,Reactivity,H3
Picris_hieracioides,Picris_hieracioides_Jena,-2.729,0.411,Ordbeta,T0-T3,DIST,1,Jena,T_generation,4.117282843535456,Generation time,H2
Picris_hieracioides,Picris_hieracioides_Jena,-2.729,0.411,Ordbeta,T0-T3,DIST,1,Jena,age_repro,4.678714859437751,Age at first reproduction,H2
